GDAY_DS,BAT_ORDER_NO,START_CK,AB,RUN,HIT,H2,H3,HR,TB,RBI,SB,CS,BB,HP,IB,KK,GD,SH,SF,NAME,T_ID,MONEY,TB_SC,HEADER_NO,PA,AGE_VA
20200904,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,2.0,27.0
20200905,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,0.0,27.0
20200906,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,1.0,27.0
20200908,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,0.0,27.0
20200910,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,0.0,27.0
20200912,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,0.0,27.0
20200913,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,1.0,27.0
20200915,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,0.0,27.0
20200916,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,1.0,27.0
20200917,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,0.0,27.0
20200918,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,0.0,27.0
20200919,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,0.0,27.0
20200920,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,B,0,0.0,27.0
20200922,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,조수행,OB,900000.0,T,0,0.0,27.0
20200724,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,장승현,OB,3500.0,B,0,1.0,26.0
20200730,9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,장승현,OB,3500.0,B,0,2.0,26.0
20200820,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,장승현,OB,3500.0,B,0,1.0,26.0
20200818,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,박지훈,OB,2700.0,T,0,0.0,20.0
20200820,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,박지훈,OB,2700.0,B,0,0.0,20.0
20200822,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,박지훈,OB,2700.0,T,0,0.0,20.0
20200823,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,박지훈,OB,2700.0,T,0,0.0,20.0
20200826,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,박지훈,OB,2700.0,B,0,0.0,20.0
20200827,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,박지훈,OB,2700.0,T,0,1.0,20.0
20200820,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,오명진,OB,2700.0,B,0,1.0,19.0
20200821,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,오명진,OB,2700.0,B,0,1.0,19.0
20200721,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,0.0,27.0
20200724,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,1.0,27.0
20200725,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,0.0,27.0
20200726,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,0.0,27.0
20200801,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,T,0,1.0,27.0
20200802,8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,T,0,2.0,27.0
20200806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,0.0,27.0
20200807,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,B,0,1.0,27.0
20200811,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,T,0,0.0,27.0
20200812,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,안권수,OB,2700.0,T,0,1.0,27.0
20200724,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,1.0,21.0
20200813,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,0.0,21.0
20200814,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,0.0,21.0
20200818,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,0.0,21.0
20200820,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,0.0,21.0
20200822,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,0.0,21.0
20200823,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,0.0,21.0
20200825,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,1.0,21.0
20200826,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,0.0,21.0
20200827,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,1.0,21.0
20200828,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,1.0,21.0
20200904,6,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,2.0,21.0
20200906,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,1.0,21.0
20200908,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,1.0,21.0
20200913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,T,0,0.0,21.0
20200916,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,권민석,OB,2700.0,B,0,0.0,21.0
20200807,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200808,9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200812,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,2.0,31.0
20200813,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,1.0,31.0
20200814,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200815,5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200816,5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,4.0,31.0
20200818,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,1.0,31.0
20200820,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200821,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200822,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,0.0,31.0
20200823,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,1.0,31.0
20200826,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,2.0,31.0
20200827,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,1.0,31.0
20200828,7,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,2.0,31.0
20200830,7,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,2.0,31.0
20200906,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200908,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200913,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,1.0,31.0
20200916,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,국해성,OB,4500.0,B,0,1.0,31.0
20200917,8,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,국해성,OB,4500.0,T,0,2.0,31.0
20200724,9,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,2.0,38.0
20200725,9,1.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,3.0,38.0
20200726,9,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,3.0,38.0
20200728,9,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,3.0,38.0
20200730,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,1.0,38.0
20200731,9,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,정상호,OB,7000.0,T,0,4.0,38.0
20200801,9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,T,0,2.0,38.0
20200802,9,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,정상호,OB,7000.0,T,0,3.0,38.0
20200815,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,1.0,38.0
20200816,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,0.0,38.0
20200818,9,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,정상호,OB,7000.0,T,0,5.0,38.0
20200819,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,정상호,OB,7000.0,T,0,1.0,38.0
20200820,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,정상호,OB,7000.0,B,0,1.0,38.0
20200923,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,정상호,OB,7000.0,T,0,1.0,38.0
20200721,6,1.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200724,6,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200725,6,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200726,6,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200728,6,1.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,마차도,LT,30000.0,B,0,5.0,28.0
20200731,6,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200801,6,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200802,6,1.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200804,6,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,5.0,28.0
20200806,6,1.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200807,6,1.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,5.0,28.0
20200808,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,3.0,28.0
20200812,6,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200813,6,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200814,6,1.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200815,6,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200816,6,1.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200818,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,3.0,28.0
20200819,6,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200820,6,1.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,5.0,28.0
20200821,5,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200822,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,1.0,28.0
20200823,2,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200825,6,1.0,5.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,5.0,28.0
20200826,5,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200827,4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200828,6,1.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200829,6,1.0,4.0,1.0,2.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200830,6,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200901,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200903,5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200904,6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,8.0,28.0
20200904,6,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,마차도,LT,30000.0,B,1,8.0,28.0
20200906,6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200907,6,1.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,5.0,28.0
20200908,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,1.0,28.0
20200909,6,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,5.0,28.0
20200910,6,1.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,5.0,28.0
20200911,6,1.0,4.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200912,6,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200913,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,마차도,LT,30000.0,T,0,4.0,28.0
20200915,6,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200916,6,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,5.0,28.0
20200917,6,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,마차도,LT,30000.0,T,0,3.0,28.0
20200918,6,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,마차도,LT,30000.0,T,0,4.0,28.0
20200919,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
20200920,6,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,7.0,28.0
20200920,6,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,마차도,LT,30000.0,B,1,7.0,28.0
20200922,7,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,3.0,28.0
20200923,7,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,마차도,LT,30000.0,B,0,4.0,28.0
